# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.200, 8.900 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.2", "lon": "8.9", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2022-08-06 19:00,2022-08-06 21:00,0,0,0,15.215
2022-08-06 20:00,2022-08-06 22:00,0,0,0,14.931
2022-08-06 21:00,2022-08-06 23:00,0,0,0,14.740
2022-08-06 22:00,2022-08-07 00:00,0,0,0,14.719
2022-08-06 23:00,2022-08-07 01:00,0,0,0,14.734
2022-08-07 00:00,2022-08-07 02:00,0,0,0,14.638
2022-08-07 01:00,2022-08-07 03:00,0,0,0,14.465
2022-08-07 02:00,2022-08-07 04:00,0,0,0,14.293
2022-08-07 03:00,2022-08-07 05:00,0,0,0.001,14.264
2022-08-07 04:00,2022-08-07 06:00,0.022,0,0.037,14.799
2022-08-07 05:00,2022-08-07 07:00,0.094,0.039,0.081,16.222
2022-08-07 06:00,2022-08-07 08:00,0.223,0.136,0.126,17.067
2022-08-07 07:00,2022-08-07 09:00,0.274,0.133,0.187,17.585
2022-08-07 08:00,2022-08-07 10:00,0.416,0.285,0.205,18.061
2022-08-07 09:00,2022-08-07 11:00,0.653,0.666,0.139,18.703
2022-08-07 10:00,2022-08-07 12:00,0.740,0.814,0.123,19.187
2022-08-07 11:00,2022-08-07 13:00,0.759,0.845,0.123,19.546
2022-08-07 12:00,2022-08-07 14:00,0.734,0.808,0.122,19.794
2022-08-07 13:00,2022-08-07 15:00,0.652,0.684,0.125,19.871
2022-08-07 14:00,2022-08-07 16:00,0.533,0.520,0.124,19.776
2022-08-07 15:00,2022-08-07 17:00,0.403,0.371,0.106,19.577
2022-08-07 16:00,2022-08-07 18:00,0.241,0.196,0.088,19.256
2022-08-07 17:00,2022-08-07 19:00,0.082,0.038,0.069,18.730
2022-08-07 18:00,2022-08-07 20:00,0.014,0,0.028,17.481
2022-08-07 19:00,2022-08-07 21:00,0,0,0,16.667
2022-08-07 20:00,2022-08-07 22:00,0,0,0,16.589
2022-08-07 21:00,2022-08-07 23:00,0,0,0,16.514
2022-08-07 22:00,2022-08-08 00:00,0,0,0,16.347
2022-08-07 23:00,2022-08-08 01:00,0,0,0,16.176
2022-08-08 00:00,2022-08-08 02:00,0,0,0,15.952
2022-08-08 01:00,2022-08-08 03:00,0,0,0,15.703
2022-08-08 02:00,2022-08-08 04:00,0,0,0,15.404
2022-08-08 03:00,2022-08-08 05:00,0,0,0.001,15.251
2022-08-08 04:00,2022-08-08 06:00,0.019,0,0.034,15.643
2022-08-08 05:00,2022-08-08 07:00,0.082,0.012,0.094,16.746
2022-08-08 06:00,2022-08-08 08:00,0.193,0.081,0.148,17.537
2022-08-08 07:00,2022-08-08 09:00,0.331,0.205,0.182,18.106
2022-08-08 08:00,2022-08-08 10:00,0.447,0.325,0.204,18.638
2022-08-08 09:00,2022-08-08 11:00,0.576,0.498,0.201,19.196
2022-08-08 10:00,2022-08-08 12:00,0.586,0.478,0.237,19.644
2022-08-08 11:00,2022-08-08 13:00,0.502,0.315,0.289,19.934
2022-08-08 12:00,2022-08-08 14:00,0.416,0.192,0.302,20.046
2022-08-08 13:00,2022-08-08 15:00,0.313,0.099,0.271,19.949
2022-08-08 14:00,2022-08-08 16:00,0.297,0.110,0.240,19.888
2022-08-08 15:00,2022-08-08 17:00,0.323,0.208,0.174,19.928
2022-08-08 16:00,2022-08-08 18:00,0.227,0.159,0.111,19.786
2022-08-08 17:00,2022-08-08 19:00,0.082,0.031,0.077,19.267
2022-08-08 18:00,2022-08-08 20:00,0.014,0,0.028,17.985
2022-08-08 19:00,2022-08-08 21:00,0,0,0,16.897
2022-08-08 20:00,2022-08-08 22:00,0,0,0,16.482
2022-08-08 21:00,2022-08-08 23:00,0,0,0,16.058
2022-08-08 22:00,2022-08-09 00:00,0,0,0,15.588
2022-08-08 23:00,2022-08-09 01:00,0,0,0,15.126
2022-08-09 00:00,2022-08-09 02:00,0,0,0,14.716
2022-08-09 01:00,2022-08-09 03:00,0,0,0,14.367
2022-08-09 02:00,2022-08-09 04:00,0,0,0,14.122
2022-08-09 03:00,2022-08-09 05:00,0,0,0,13.970
2022-08-09 04:00,2022-08-09 06:00,0.019,0,0.034,14.564
2022-08-09 05:00,2022-08-09 07:00,0.089,0.041,0.073,15.881
2022-08-09 06:00,2022-08-09 08:00,0.248,0.196,0.094,17.071
2022-08-09 07:00,2022-08-09 09:00,0.394,0.343,0.120,18.181
2022-08-09 08:00,2022-08-09 10:00,0.504,0.459,0.145,19.055
2022-08-09 09:00,2022-08-09 11:00,0.621,0.622,0.143,19.833
2022-08-09 10:00,2022-08-09 12:00,0.716,0.779,0.127,20.504
2022-08-09 11:00,2022-08-09 13:00,0.754,0.853,0.116,21.012
2022-08-09 12:00,2022-08-09 14:00,0.737,0.833,0.111,21.392
2022-08-09 13:00,2022-08-09 15:00,0.670,0.739,0.106,21.607
2022-08-09 14:00,2022-08-09 16:00,0.559,0.587,0.100,21.649
2022-08-09 15:00,2022-08-09 17:00,0.412,0.402,0.091,21.507
2022-08-09 16:00,2022-08-09 18:00,0.234,0.195,0.085,21.180
2022-08-09 17:00,2022-08-09 19:00,0.073,0.024,0.075,20.489
2022-08-09 18:00,2022-08-09 20:00,0.010,0,0.022,19.108
2022-08-09 19:00,2022-08-09 21:00,0,0,0,18.165
2022-08-09 20:00,2022-08-09 22:00,0,0,0,17.733
2022-08-09 21:00,2022-08-09 23:00,0,0,0,17.288
2022-08-09 22:00,2022-08-10 00:00,0,0,0,16.812
2022-08-09 23:00,2022-08-10 01:00,0,0,0,16.384
2022-08-10 00:00,2022-08-10 02:00,0,0,0,15.977
2022-08-10 01:00,2022-08-10 03:00,0,0,0,15.626
2022-08-10 02:00,2022-08-10 04:00,0,0,0,15.315
2022-08-10 03:00,2022-08-10 05:00,0,0,0,15.021
2022-08-10 04:00,2022-08-10 06:00,0.017,0,0.032,15.309
2022-08-10 05:00,2022-08-10 07:00,0.087,0.049,0.063,16.632
2022-08-10 06:00,2022-08-10 08:00,0.262,0.231,0.076,18.023
2022-08-10 07:00,2022-08-10 09:00,0.438,0.436,0.085,19.841
2022-08-10 08:00,2022-08-10 10:00,0.583,0.623,0.093,20.969
2022-08-10 09:00,2022-08-10 11:00,0.687,0.772,0.098,21.755
2022-08-10 10:00,2022-08-10 12:00,0.745,0.861,0.103,22.414
2022-08-10 11:00,2022-08-10 13:00,0.760,0.884,0.105,22.940
2022-08-10 12:00,2022-08-10 14:00,0.729,0.837,0.107,23.317
2022-08-10 13:00,2022-08-10 15:00,0.645,0.705,0.111,23.481
2022-08-10 14:00,2022-08-10 16:00,0.526,0.537,0.110,23.421
2022-08-10 15:00,2022-08-10 17:00,0.401,0.393,0.091,23.203
2022-08-10 16:00,2022-08-10 18:00,0.235,0.206,0.076,22.813
2022-08-10 17:00,2022-08-10 19:00,0.073,0.038,0.060,22.030
2022-08-10 18:00,2022-08-10 20:00,0.009,0,0.021,20.410
2022-08-10 19:00,2022-08-10 21:00,0,0,0,19.423
2022-08-10 20:00,2022-08-10 22:00,0,0,0,18.981
2022-08-10 21:00,2022-08-10 23:00,0,0,0,18.576
2022-08-10 22:00,2022-08-11 00:00,0,0,0,18.050
2022-08-10 23:00,2022-08-11 01:00,0,0,0,17.431
2022-08-11 00:00,2022-08-11 02:00,0,0,0,16.846
2022-08-11 01:00,2022-08-11 03:00,0,0,0,16.323
2022-08-11 02:00,2022-08-11 04:00,0,0,0,15.838
2022-08-11 03:00,2022-08-11 05:00,0,0,0,15.473
2022-08-11 04:00,2022-08-11 06:00,0.016,0,0.030,15.856
2022-08-11 05:00,2022-08-11 07:00,0.085,0.051,0.059,17.246
2022-08-11 06:00,2022-08-11 08:00,0.264,0.239,0.071,18.367
2022-08-11 07:00,2022-08-11 09:00,0.443,0.448,0.080,20.094
2022-08-11 08:00,2022-08-11 10:00,0.586,0.638,0.088,22.159
2022-08-11 09:00,2022-08-11 11:00,0.688,0.787,0.093,23.356
2022-08-11 10:00,2022-08-11 12:00,0.747,0.879,0.097,24.203
2022-08-11 11:00,2022-08-11 13:00,0.762,0.907,0.099,24.778
2022-08-11 12:00,2022-08-11 14:00,0.736,0.867,0.098,25.113
2022-08-11 13:00,2022-08-11 15:00,0.668,0.765,0.094,25.225
2022-08-11 14:00,2022-08-11 16:00,0.558,0.609,0.089,25.170
2022-08-11 15:00,2022-08-11 17:00,0.409,0.416,0.082,24.807
2022-08-11 16:00,2022-08-11 18:00,0.234,0.211,0.073,24.177
2022-08-11 17:00,2022-08-11 19:00,0.071,0.038,0.058,22.902
2022-08-11 18:00,2022-08-11 20:00,0.008,0,0.020,21.046
2022-08-11 19:00,2022-08-11 21:00,0,0,0,19.917
2022-08-11 20:00,2022-08-11 22:00,0,0,0,19.281
2022-08-11 21:00,2022-08-11 23:00,0,0,0,18.669
2022-08-11 22:00,2022-08-12 00:00,0,0,0,18.071
2022-08-11 23:00,2022-08-12 01:00,0,0,0,17.509
2022-08-12 00:00,2022-08-12 02:00,0,0,0,16.973
2022-08-12 01:00,2022-08-12 03:00,0,0,0,16.463
2022-08-12 02:00,2022-08-12 04:00,0,0,0,16.000
2022-08-12 03:00,2022-08-12 05:00,0,0,0,15.645
2022-08-12 04:00,2022-08-12 06:00,0.015,0,0.029,16.046
2022-08-12 05:00,2022-08-12 07:00,0.084,0.051,0.058,17.527
2022-08-12 06:00,2022-08-12 08:00,0.265,0.243,0.069,18.803
2022-08-12 07:00,2022-08-12 09:00,0.445,0.454,0.079,20.588
2022-08-12 08:00,2022-08-12 10:00,0.589,0.643,0.087,22.240
2022-08-12 09:00,2022-08-12 11:00,0.690,0.791,0.093,23.451
2022-08-12 10:00,2022-08-12 12:00,0.746,0.879,0.097,24.371
2022-08-12 11:00,2022-08-12 13:00,0.759,0.901,0.100,25.088
2022-08-12 12:00,2022-08-12 14:00,0.727,0.853,0.102,25.592
2022-08-12 13:00,2022-08-12 15:00,0.656,0.745,0.100,25.867
2022-08-12 14:00,2022-08-12 16:00,0.545,0.587,0.095,25.892
2022-08-12 15:00,2022-08-12 17:00,0.395,0.393,0.089,25.672
2022-08-12 16:00,2022-08-12 18:00,0.221,0.189,0.081,24.942
2022-08-12 17:00,2022-08-12 19:00,0.068,0.030,0.064,23.504
2022-08-12 18:00,2022-08-12 20:00,0.007,0,0.018,21.780
2022-08-12 19:00,2022-08-12 21:00,0,0,0,20.824
2022-08-12 20:00,2022-08-12 22:00,0,0,0,20.272
2022-08-12 21:00,2022-08-12 23:00,0,0,0,19.733
2022-08-12 22:00,2022-08-13 00:00,0,0,0,19.231
2022-08-12 23:00,2022-08-13 01:00,0,0,0,18.722
2022-08-13 00:00,2022-08-13 02:00,0,0,0,18.159
2022-08-13 01:00,2022-08-13 03:00,0,0,0,17.614
2022-08-13 02:00,2022-08-13 04:00,0,0,0,17.153
2022-08-13 03:00,2022-08-13 05:00,0,0,0,16.796
2022-08-13 04:00,2022-08-13 06:00,0.014,0,0.028,17.079
2022-08-13 05:00,2022-08-13 07:00,0.082,0.045,0.063,18.486
2022-08-13 06:00,2022-08-13 08:00,0.254,0.223,0.077,19.538
2022-08-13 07:00,2022-08-13 09:00,0.430,0.427,0.087,20.951
2022-08-13 08:00,2022-08-13 10:00,0.573,0.614,0.095,22.799
2022-08-13 09:00,2022-08-13 11:00,0.673,0.762,0.101,24.501
2022-08-13 10:00,2022-08-13 12:00,0.729,0.851,0.105,25.722
2022-08-13 11:00,2022-08-13 13:00,0.742,0.876,0.107,26.440
2022-08-13 12:00,2022-08-13 14:00,0.715,0.834,0.107,26.747
2022-08-13 13:00,2022-08-13 15:00,0.646,0.728,0.105,26.738
2022-08-13 14:00,2022-08-13 16:00,0.534,0.568,0.101,26.475
2022-08-13 15:00,2022-08-13 17:00,0.384,0.372,0.096,25.908
2022-08-13 16:00,2022-08-13 18:00,0.209,0.166,0.091,25.049
2022-08-13 17:00,2022-08-13 19:00,0.066,0.024,0.067,23.946
2022-08-13 18:00,2022-08-13 20:00,0.006,0,0.017,22.636
2022-08-13 19:00,2022-08-13 21:00,0,0,0,21.909
2022-08-13 20:00,2022-08-13 22:00,0,0,0,21.446
2022-08-13 21:00,2022-08-13 23:00,0,0,0,21.070
2022-08-13 22:00,2022-08-14 00:00,0,0,0,20.918
2022-08-13 23:00,2022-08-14 01:00,0,0,0,20.835
2022-08-14 00:00,2022-08-14 02:00,0,0,0,20.640
2022-08-14 01:00,2022-08-14 03:00,0,0,0,20.380
2022-08-14 02:00,2022-08-14 04:00,0,0,0,20.084
2022-08-14 03:00,2022-08-14 05:00,0,0,0,19.743
2022-08-14 04:00,2022-08-14 06:00,0.010,0,0.022,19.694
2022-08-14 05:00,2022-08-14 07:00,0.072,0.011,0.085,20.150
2022-08-14 06:00,2022-08-14 08:00,0.189,0.089,0.139,20.919
2022-08-14 07:00,2022-08-14 09:00,0.337,0.237,0.166,22.188
2022-08-14 08:00,2022-08-14 10:00,0.451,0.351,0.197,23.326
2022-08-14 09:00,2022-08-14 11:00,0.391,0.197,0.276,23.926
2022-08-14 10:00,2022-08-14 12:00,0.266,0.059,0.262,24.047
2022-08-14 11:00,2022-08-14 13:00,0.328,0.100,0.296,24.269
2022-08-14 12:00,2022-08-14 14:00,0.433,0.236,0.292,24.642
2022-08-14 13:00,2022-08-14 15:00,0.483,0.361,0.235,25.033
2022-08-14 14:00,2022-08-14 16:00,0.426,0.327,0.193,25.312
2022-08-14 15:00,2022-08-14 17:00,0.312,0.215,0.163,25.298
2022-08-14 16:00,2022-08-14 18:00,0.179,0.093,0.128,24.859
2022-08-14 17:00,2022-08-14 19:00,0.063,0.011,0.077,23.971
2022-08-14 18:00,2022-08-14 20:00,0.005,0,0.015,22.880
2022-08-14 19:00,2022-08-14 21:00,0,0,0,21.951
2022-08-14 20:00,2022-08-14 22:00,0,0,0,21.289
2022-08-14 21:00,2022-08-14 23:00,0,0,0,20.799
2022-08-14 22:00,2022-08-15 00:00,0,0,0,20.361
2022-08-14 23:00,2022-08-15 01:00,0,0,0,19.866
2022-08-15 00:00,2022-08-15 02:00,0,0,0,19.432
2022-08-15 01:00,2022-08-15 03:00,0,0,0,19.106
2022-08-15 02:00,2022-08-15 04:00,0,0,0,18.862
2022-08-15 03:00,2022-08-15 05:00,0,-0,0,18.690
2022-08-15 04:00,2022-08-15 06:00,0.011,0,0.023,18.862
2022-08-15 05:00,2022-08-15 07:00,0.077,0.023,0.079,19.620
2022-08-15 06:00,2022-08-15 08:00,0.221,0.157,0.108,20.627
2022-08-15 07:00,2022-08-15 09:00,0.390,0.350,0.118,22.194
2022-08-15 08:00,2022-08-15 10:00,0.534,0.535,0.124,23.819
2022-08-15 09:00,2022-08-15 11:00,0.633,0.675,0.131,25.029
2022-08-15 10:00,2022-08-15 12:00,0.691,0.762,0.136,25.929
2022-08-15 11:00,2022-08-15 13:00,0.687,0.747,0.149,26.552
2022-08-15 12:00,2022-08-15 14:00,0.639,0.663,0.162,26.942
2022-08-15 13:00,2022-08-15 15:00,0.547,0.517,0.174,27.097
2022-08-15 14:00,2022-08-15 16:00,0.415,0.329,0.182,27.028
2022-08-15 15:00,2022-08-15 17:00,0.273,0.165,0.169,26.728
2022-08-15 16:00,2022-08-15 18:00,0.144,0.053,0.129,26.012
2022-08-15 17:00,2022-08-15 19:00,0.047,0.005,0.065,24.731
2022-08-15 18:00,2022-08-15 20:00,0.003,0,0.011,23.201
2022-08-15 19:00,2022-08-15 21:00,0,0,0,22.193
2022-08-15 20:00,2022-08-15 22:00,0,0,0,21.583
2022-08-15 21:00,2022-08-15 23:00,0,0,0,21.053
2022-08-15 22:00,2022-08-16 00:00,0,0,0,20.623
2022-08-15 23:00,2022-08-16 01:00,0,0,0,20.282
2022-08-16 00:00,2022-08-16 02:00,0,0,0,20.001
2022-08-16 01:00,2022-08-16 03:00,0,0,0,19.848
2022-08-16 02:00,2022-08-16 04:00,0,0,0,19.782
2022-08-16 03:00,2022-08-16 05:00,0,-0,0,19.743
2022-08-16 04:00,2022-08-16 06:00,0.004,0,0.014,19.836
2022-08-16 05:00,2022-08-16 07:00,0.051,0.004,0.069,20.347
2022-08-16 06:00,2022-08-16 08:00,0.160,0.054,0.142,20.902
2022-08-16 07:00,2022-08-16 09:00,0.270,0.131,0.191,21.720
2022-08-16 08:00,2022-08-16 10:00,0.361,0.202,0.230,22.590
2022-08-16 09:00,2022-08-16 11:00,0.440,0.279,0.255,23.435
2022-08-16 10:00,2022-08-16 12:00,0.512,0.374,0.258,24.152
2022-08-16 11:00,2022-08-16 13:00,0.591,0.516,0.228,24.728
2022-08-16 12:00,2022-08-16 14:00,0.598,0.552,0.203,25.065
2022-08-16 13:00,2022-08-16 15:00,0.574,0.549,0.172,25.211
2022-08-16 14:00,2022-08-16 16:00,0.461,0.397,0.169,25.149
2022-08-16 15:00,2022-08-16 17:00,0.273,0.153,0.177,24.700
2022-08-16 16:00,2022-08-16 18:00,0.131,0.037,0.129,23.891
2022-08-16 17:00,2022-08-16 19:00,0.053,0.006,0.070,22.781
2022-08-16 18:00,2022-08-16 20:00,0.003,0,0.012,21.428
2022-08-16 19:00,2022-08-16 21:00,0,0,0,20.565
2022-08-16 20:00,2022-08-16 22:00,0,0,0,20.117
2022-08-16 21:00,2022-08-16 23:00,0,0,0,19.664
2022-08-16 22:00,2022-08-17 00:00,0,0,0,19.207
2022-08-16 23:00,2022-08-17 01:00,0,0,0,18.997
2022-08-17 00:00,2022-08-17 02:00,0,0,0,18.898
2022-08-17 01:00,2022-08-17 03:00,0,0,0,18.830
2022-08-17 02:00,2022-08-17 04:00,0,0,0,18.734
2022-08-17 03:00,2022-08-17 05:00,0,0,0,18.655
2022-08-17 04:00,2022-08-17 06:00,0.008,0,0.020,18.719
2022-08-17 05:00,2022-08-17 07:00,0.058,0.004,0.076,19.580
2022-08-17 06:00,2022-08-17 08:00,0.118,0.017,0.131,20.276
2022-08-17 07:00,2022-08-17 09:00,0.175,0.032,0.181,20.919
2022-08-17 08:00,2022-08-17 10:00,0.321,0.127,0.256,21.911
2022-08-17 09:00,2022-08-17 11:00,0.485,0.322,0.269,23.042
2022-08-17 10:00,2022-08-17 12:00,0.453,0.241,0.311,23.862
2022-08-17 11:00,2022-08-17 13:00,0.338,0.094,0.314,24.244
2022-08-17 12:00,2022-08-17 14:00,0.208,0.024,0.230,24.257
2022-08-17 13:00,2022-08-17 15:00,0.141,0.010,0.167,24.060
2022-08-17 14:00,2022-08-17 16:00,0.121,0.008,0.146,23.860
2022-08-17 15:00,2022-08-17 17:00,0.082,0.004,0.105,23.389
2022-08-17 16:00,2022-08-17 18:00,0.039,0.001,0.058,22.666
2022-08-17 17:00,2022-08-17 19:00,0.011,0,0.024,21.973
2022-08-17 18:00,2022-08-17 20:00,0,0,0.003,21.324
2022-08-17 19:00,2022-08-17 21:00,0,0,0,20.784
2022-08-17 20:00,2022-08-17 22:00,0,0,0,20.296
2022-08-17 21:00,2022-08-17 23:00,0,0,0,19.908
2022-08-17 22:00,2022-08-18 00:00,0,0,0,19.606
2022-08-17 23:00,2022-08-18 01:00,0,0,0,19.345
2022-08-18 00:00,2022-08-18 02:00,0,0,0,19.313
2022-08-18 01:00,2022-08-18 03:00,0,0,0,19.268
2022-08-18 02:00,2022-08-18 04:00,0,0,0,19.160
2022-08-18 03:00,2022-08-18 05:00,0,0,0,18.975
2022-08-18 04:00,2022-08-18 06:00,0.005,0,0.015,18.959
2022-08-18 05:00,2022-08-18 07:00,0.065,0.011,0.077,19.634
2022-08-18 06:00,2022-08-18 08:00,0.182,0.090,0.129,20.278
2022-08-18 07:00,2022-08-18 09:00,0.293,0.177,0.171,21.093
2022-08-18 08:00,2022-08-18 10:00,0.408,0.291,0.198,21.845
2022-08-18 09:00,2022-08-18 11:00,0.541,0.474,0.191,22.504
2022-08-18 10:00,2022-08-18 12:00,0.646,0.642,0.172,22.968
2022-08-18 11:00,2022-08-18 13:00,0.631,0.604,0.190,23.134
2022-08-18 12:00,2022-08-18 14:00,0.587,0.528,0.202,23.108
2022-08-18 13:00,2022-08-18 15:00,0.488,0.382,0.212,22.875
2022-08-18 14:00,2022-08-18 16:00,0.394,0.278,0.195,22.474
2022-08-18 15:00,2022-08-18 17:00,0.284,0.176,0.163,21.942
2022-08-18 16:00,2022-08-18 18:00,0.166,0.083,0.120,21.306
2022-08-18 17:00,2022-08-18 19:00,0.056,0.011,0.068,20.572
2022-08-18 18:00,2022-08-18 20:00,0.002,0,0.011,19.604
2022-08-18 19:00,2022-08-18 21:00,0,0,0,18.963
2022-08-18 20:00,2022-08-18 22:00,0,0,0,18.593
2022-08-18 21:00,2022-08-18 23:00,0,0,0,18.275
2022-08-18 22:00,2022-08-19 00:00,0,0,0,18.042
2022-08-18 23:00,2022-08-19 01:00,0,0,0,17.863
2022-08-19 00:00,2022-08-19 02:00,0,0,0,17.722
2022-08-19 01:00,2022-08-19 03:00,0,0,0,17.603
2022-08-19 02:00,2022-08-19 04:00,0,0,0,17.438
2022-08-19 03:00,2022-08-19 05:00,0,0,0,17.237
2022-08-19 04:00,2022-08-19 06:00,0.006,0,0.017,17.394
2022-08-19 05:00,2022-08-19 07:00,0.068,0.017,0.074,18.278
2022-08-19 06:00,2022-08-19 08:00,0.188,0.104,0.120,18.893
2022-08-19 07:00,2022-08-19 09:00,0.308,0.203,0.161,19.610
2022-08-19 08:00,2022-08-19 10:00,0.383,0.251,0.203,20.323
2022-08-19 09:00,2022-08-19 11:00,0.466,0.335,0.224,20.915
2022-08-19 10:00,2022-08-19 12:00,0.553,0.458,0.218,21.428
2022-08-19 11:00,2022-08-19 13:00,0.629,0.598,0.187,21.911
2022-08-19 12:00,2022-08-19 14:00,0.651,0.663,0.156,22.315
2022-08-19 13:00,2022-08-19 15:00,0.612,0.630,0.134,22.529
2022-08-19 14:00,2022-08-19 16:00,0.519,0.519,0.116,22.578
2022-08-19 15:00,2022-08-19 17:00,0.378,0.352,0.101,22.507
2022-08-19 16:00,2022-08-19 18:00,0.203,0.157,0.089,22.262
2022-08-19 17:00,2022-08-19 19:00,0.056,0.018,0.061,21.657
2022-08-19 18:00,2022-08-19 20:00,0.002,0,0.010,20.593
2022-08-19 19:00,2022-08-19 21:00,0,0,0,20.032
2022-08-19 20:00,2022-08-19 22:00,0,0,0,19.647
2022-08-19 21:00,2022-08-19 23:00,0,0,0,19.205
2022-08-19 22:00,2022-08-20 00:00,0,0,0,18.817
2022-08-19 23:00,2022-08-20 01:00,0,0,0,18.689
2022-08-20 00:00,2022-08-20 02:00,0,0,0,18.701
2022-08-20 01:00,2022-08-20 03:00,0,0,0,18.644
2022-08-20 02:00,2022-08-20 04:00,0,0,0,18.512
2022-08-20 03:00,2022-08-20 05:00,0,0,0,18.444
2022-08-20 04:00,2022-08-20 06:00,0.001,0,0.007,18.450
2022-08-20 05:00,2022-08-20 07:00,0.036,0.002,0.053,18.673
2022-08-20 06:00,2022-08-20 08:00,0.116,0.023,0.121,19.035
2022-08-20 07:00,2022-08-20 09:00,0.212,0.072,0.181,19.519
2022-08-20 08:00,2022-08-20 10:00,0.361,0.208,0.219,20.177
2022-08-20 09:00,2022-08-20 11:00,0.499,0.383,0.219,20.788
2022-08-20 10:00,2022-08-20 12:00,0.549,0.442,0.228,21.082
2022-08-20 11:00,2022-08-20 13:00,0.561,0.455,0.231,21.136
2022-08-20 12:00,2022-08-20 14:00,0.599,0.544,0.195,21.120
2022-08-20 13:00,2022-08-20 15:00,0.596,0.583,0.152,21.053
2022-08-20 14:00,2022-08-20 16:00,0.515,0.499,0.125,20.888
2022-08-20 15:00,2022-08-20 17:00,0.381,0.348,0.104,20.631
2022-08-20 16:00,2022-08-20 18:00,0.211,0.167,0.086,20.270
2022-08-20 17:00,2022-08-20 19:00,0.057,0.020,0.059,19.609
2022-08-20 18:00,2022-08-20 20:00,0.002,0,0.010,18.214
2022-08-20 19:00,2022-08-20 21:00,0,0,0,17.663
2022-08-20 20:00,2022-08-20 22:00,0,0,0,17.609
2022-08-20 21:00,2022-08-20 23:00,0,0,0,17.562
2022-08-20 22:00,2022-08-21 00:00,0,0,0,17.443
2022-08-20 23:00,2022-08-21 01:00,0,0,0,17.084
2022-08-21 00:00,2022-08-21 02:00,0,0,0,16.593
2022-08-21 01:00,2022-08-21 03:00,0,0,0,16.101
2022-08-21 02:00,2022-08-21 04:00,0,0,0,15.727
2022-08-21 03:00,2022-08-21 05:00,0,0,0,15.527
2022-08-21 04:00,2022-08-21 06:00,0.005,0,0.015,15.733
2022-08-21 05:00,2022-08-21 07:00,0.070,0.036,0.057,17.302
2022-08-21 06:00,2022-08-21 08:00,0.243,0.212,0.074,18.537
2022-08-21 07:00,2022-08-21 09:00,0.424,0.419,0.084,19.631
2022-08-21 08:00,2022-08-21 10:00,0.573,0.608,0.093,20.493
2022-08-21 09:00,2022-08-21 11:00,0.673,0.745,0.102,21.224
2022-08-21 10:00,2022-08-21 12:00,0.727,0.823,0.109,21.824
2022-08-21 11:00,2022-08-21 13:00,0.735,0.830,0.115,22.224
2022-08-21 12:00,2022-08-21 14:00,0.701,0.777,0.118,22.375
2022-08-21 13:00,2022-08-21 15:00,0.629,0.671,0.116,22.285
2022-08-21 14:00,2022-08-21 16:00,0.511,0.509,0.113,21.947
2022-08-21 15:00,2022-08-21 17:00,0.342,0.291,0.116,21.373
2022-08-21 16:00,2022-08-21 18:00,0.162,0.089,0.108,20.704
2022-08-21 17:00,2022-08-21 19:00,0.041,0.005,0.057,19.883
2022-08-21 18:00,2022-08-21 20:00,0,0,0.006,18.803
2022-08-21 19:00,2022-08-21 21:00,0,0,0,18.367
2022-08-21 20:00,2022-08-21 22:00,0,0,0,18.096
2022-08-21 21:00,2022-08-21 23:00,0,0,0,17.691
2022-08-21 22:00,2022-08-22 00:00,0,0,0,17.245
2022-08-21 23:00,2022-08-22 01:00,0,0,0,16.895
2022-08-22 00:00,2022-08-22 02:00,0,0,0,16.714
2022-08-22 01:00,2022-08-22 03:00,0,0,0,16.643
2022-08-22 02:00,2022-08-22 04:00,0,0,0,16.577
2022-08-22 03:00,2022-08-22 05:00,0,0,0,16.491
2022-08-22 04:00,2022-08-22 06:00,0.001,0,0.009,16.530
2022-08-22 05:00,2022-08-22 07:00,0.040,0.003,0.057,17.233
2022-08-22 06:00,2022-08-22 08:00,0.123,0.027,0.126,18.136
2022-08-22 07:00,2022-08-22 09:00,0.204,0.060,0.183,19.043
2022-08-22 08:00,2022-08-22 10:00,0.272,0.092,0.230,19.800
2022-08-22 09:00,2022-08-22 11:00,0.356,0.151,0.270,20.445
2022-08-22 10:00,2022-08-22 12:00,0.387,0.173,0.289,20.962
2022-08-22 11:00,2022-08-22 13:00,0.447,0.250,0.288,21.492
2022-08-22 12:00,2022-08-22 14:00,0.533,0.408,0.244,22.026
2022-08-22 13:00,2022-08-22 15:00,0.504,0.403,0.211,22.323
2022-08-22 14:00,2022-08-22 16:00,0.427,0.332,0.183,22.505
2022-08-22 15:00,2022-08-22 17:00,0.283,0.176,0.162,22.415
